esd,record_time,soc,pack_voltage (V),charge_current (A),max_cell_voltage (V),min_cell_voltage (V),max_temperature (¡æ),min_temperature (¡æ),available_energy (kw),available_capacity (Ah)
3522299,2015/7/23 12:23,60,345.5,-22.5,3.846,3.818,37,35,27.17,81.68999
6192795,2015/7/27 17:20,60,345.5,-22.5,3.846,3.819,37,35,27.19,81.74
4694396,2015/7/28 17:38,60,345.5,-22.5,3.848,3.819,37,35,27.21,81.79
5360796,2015/7/30 12:49,60,345.7,-22.5,3.847,3.82,37,35,27.22,81.84
2277153,2015/8/3 17:04,60,345.7,-22.5,3.847,3.82,37,35,27.24,81.89
5897782,2015/8/4 12:19,60,345.7,-22.5,3.847,3.82,37,35,27.26,81.93999
9432034,2015/8/6 12:29,60.4,345.7,-22.5,3.848,3.82,37,35,27.27,81.99
5619831,2015/8/10 17:44,60.4,345.7,-22.5,3.848,3.82,37,35,27.29,82.04
3009393,2015/8/11 12:23,60.4,345.8,-22.5,3.849,3.821,37,35,27.31,82.11
2980515,2015/8/13 18:19,60.4,345.8,-22.5,3.849,3.821,37,35,27.33,82.16
2987123,2015/8/17 16:35,60.4,345.8,-22.5,3.849,3.822,37,35,27.34,82.18
9317454,2015/8/18 12:28,60.4,345.8,-22.5,3.85,3.821,37,35,27.35,82.23
3012272,2015/8/20 18:42,60.4,345.8,-22.5,3.85,3.822,37,35,27.37,82.28
1868054,2015/8/24 17:05,60.4,345.8,-22.5,3.85,3.823,37,35,27.39,82.34
8952017,2015/8/25 17:50,60.4,346,-22.5,3.851,3.823,37,35,27.4,82.39
2826708,2015/8/27 12:33,60.4,346,-22.5,3.851,3.823,37,35,27.42,82.43999
1643227,2015/9/8 18:12,60.4,346,-22.5,3.851,3.823,37,35,27.44,82.5
9100688,2015/9/10 18:37,60.8,346,-22.5,3.852,3.824,37,35,27.46,82.55
5864426,2015/9/14 12:27,60.8,346,-22.5,3.853,3.825,37,35,27.47,82.6
6669164,2015/9/15 17:48,60.8,346.1,-22.5,3.852,3.824,37,35,27.49,82.65
4109500,2015/9/17 16:56,60.8,346.1,-22.5,3.853,3.825,37,35,27.51,82.7
9920327,2015/9/21 12:21,60.8,346.1,-22.5,3.853,3.826,37,35,27.52,82.75
4850114,2015/9/22 16:21,60.8,346.1,-22.5,3.854,3.826,37,35,27.54,82.8
2681715,2015/9/24 13:07,60.8,346.3,-22.5,3.854,3.826,37,35,27.56,82.85
8781039,2015/9/28 14:01,60.8,346.1,-22.5,3.854,3.827,37,35,27.57,82.9
2977313,2015/9/29 18:10,60.8,346.3,-22.5,3.854,3.827,37,35,27.6,82.95
3727011,2015/10/1 12:59,60.8,346.3,-22.5,3.854,3.827,37,35,27.61,83
2350723,2015/3/16 12:07,61.2,346.4,-22.5,3.855,3.828,37,35,27.62,83.05
1175751,2015/5/7 17:47,61.2,346.4,-22.5,3.855,3.828,37,35,27.64,83.1
4345062,2015/5/8 18:26,61.2,346.4,-22.5,3.855,3.828,37,35,27.67,83.17
6662027,2015/5/13 10:47,61.2,346.4,-22.5,3.856,3.829,37,35,27.68,83.22
3356247,2015/5/19 12:01,61.2,346.4,-22.5,3.856,3.829,37,35,27.7,83.27
9187859,2015/5/20 17:29,61.2,346.4,-22.5,3.857,3.83,37,35,27.71,83.32
9770945,2015/5/21 17:01,61.2,346.4,-22.5,3.857,3.83,37,35,27.73,83.37
4857190,2015/5/22 17:56,61.2,346.6,-22.5,3.857,3.83,37,35,27.75,83.41
4291302,2015/5/26 18:31,61.2,346.6,-22.5,3.858,3.83,37,35,27.76,83.46
8479022,2015/5/27 18:00,61.2,346.6,-22.5,3.858,3.831,37,35,27.78,83.50999
4317418,2015/5/28 16:42,61.2,346.6,-22.5,3.859,3.831,37,35,27.8,83.56
1172569,2015/5/29 18:57,61.6,346.8,-22.5,3.859,3.831,37,35,27.81,83.61
4851505,2015/6/1 18:12,61.6,346.8,-22.5,3.859,3.832,37,35,27.83,83.66
1125235,2015/6/2 17:51,61.6,346.8,-22.5,3.859,3.831,37,35,27.85,83.72
4682619,2015/6/3 17:20,61.6,346.8,-22.5,3.86,3.833,37,35,27.86,83.77
7666068,2015/6/4 17:54,61.6,346.8,-22.5,3.86,3.832,37,35,27.88,83.82
8048016,2015/6/5 17:00,61.6,346.9,-22.5,3.86,3.833,37,35,27.9,83.87
6557241,2015/6/8 17:43,61.6,346.8,-22.5,3.861,3.834,37,35,27.91,83.92
4673897,2015/6/9 17:26,61.6,346.8,-22.5,3.862,3.834,37,35,27.93,83.97
7090607,2015/6/10 17:49,61.6,346.9,-22.5,3.862,3.834,37,35,27.95,84.02
1888330,2015/6/11 18:18,61.6,346.9,-22.5,3.862,3.834,37,35,27.96,84.07
2105402,2015/6/12 18:24,61.6,347.1,-22.5,3.862,3.834,37,35,27.98,84.12
4123027,2015/6/22 17:56,62,347.1,-22.5,3.863,3.835,37,35,28,84.17
9814374,2015/6/23 17:18,62,347.1,-22.5,3.863,3.835,37,35,28.01,84.21
4481340,2015/6/24 16:50,62,347.1,-22.5,3.864,3.835,37,35,28.03,84.25999
9188292,2015/6/26 17:17,62,347.1,-22.5,3.863,3.836,37,35,28.05,84.31
4884384,2015/7/6 17:54,62,347.2,-22.5,3.864,3.837,37,35,28.07,84.38
6061166,2015/7/7 17:25,62,347.2,-22.5,3.865,3.837,37,35,28.08,84.43
9786617,2015/7/8 16:52,62,347.2,-22.5,3.864,3.837,37,35,28.1,84.48
1404585,2015/7/9 17:28,62,347.2,-22.5,3.866,3.838,37,35,28.12,84.53
9673234,2015/7/10 17:29,62,347.2,-22.5,3.866,3.838,37,35,28.13,84.58
8637108,2015/7/13 18:51,62,347.4,-22.5,3.866,3.838,37,35,28.15,84.63
2530946,2015/7/14 17:44,62,347.2,-22.5,3.866,3.838,37,35,28.17,84.68
7816076,2015/7/16 19:08,62.4,347.4,-22.5,3.867,3.838,37,35,28.18,84.73
3665999,2015/7/20 18:14,62.4,347.4,-22.5,3.867,3.84,37,35,28.2,84.78
1876700,2015/7/22 17:43,62.4,347.4,-22.5,3.867,3.839,37,35,28.21,84.83
3716128,2015/7/23 18:17,62.4,347.4,-22.5,3.867,3.84,37,35,28.23,84.88
1361169,2015/7/24 11:38,62.4,347.5,-22.5,3.868,3.841,37,35,28.25,84.93
1317767,2015/7/28 17:08,62.4,347.5,-22.5,3.869,3.841,37,35,28.26,84.98
2109843,2015/7/29 17:48,62.4,347.5,-22.5,3.868,3.84,37,35,28.29,85.03
8466653,2015/7/30 12:02,62.4,347.5,-22.5,3.869,3.841,37,35,28.31,85.1
2436582,2015/7/31 17:05,62.4,347.7,-22.5,3.87,3.841,37,35,28.32,85.15
9326642,2015/8/3 18:50,62.4,347.7,-22.5,3.87,3.842,37,35,28.34,85.2
2078111,2015/8/4 17:11,62.8,347.7,-22.5,3.87,3.842,37,35,28.35,85.23
9792988,2015/8/5 19:05,62.8,347.7,-22.5,3.87,3.843,37,35,28.36,85.27
5277516,2015/8/6 17:50,62.8,347.7,-22.5,3.87,3.843,37,35,28.39,85.33
4579688,2015/8/7 11:54,62.8,347.7,-22.5,3.871,3.844,37,35,28.4,85.38
7355573,2015/8/10 18:10,62.8,347.8,-22.5,3.871,3.844,37,35,28.41,85.43
6389608,2015/8/11 17:19,62.8,347.8,-22.5,3.872,3.844,37,35,28.44,85.5
1778242,2015/8/12 18:03,62.8,347.8,-22.5,3.872,3.845,37,35,28.46,85.54
8382266,2015/8/13 18:30,62.8,347.8,-22.5,3.872,3.845,37,35,28.47,85.59
9038045,2015/8/14 18:30,62.8,348,-22.5,3.873,3.845,37,35,28.49,85.64
5897785,2015/8/17 17:44,62.8,348,-22.5,3.873,3.845,37,35,28.5,85.68999
2116590,2015/8/18 18:20,62.8,348,-22.5,3.874,3.846,37,35,28.52,85.74
6788664,2015/8/19 17:54,63.2,348,-22.5,3.873,3.845,37,35,28.54,85.79
9103791,2015/8/20 17:43,63.2,348,-22.5,3.874,3.846,37,35,28.55,85.84
9146765,2015/8/21 13:58,63.2,348,-22.5,3.874,3.847,37,35,28.57,85.89
7341078,2015/8/24 18:19,63.2,348.2,-22.5,3.874,3.847,37,35,28.59,85.93999
1720499,2015/8/25 17:32,63.2,348.2,-22.5,3.876,3.847,37,35,28.6,85.99
1380549,2015/8/26 13:41,63.2,348.2,-22.5,3.875,3.848,37,35,28.62,86.06
5520299,2015/8/27 17:21,63.2,348.2,-22.5,3.875,3.848,37,35,28.64,86.11
1593228,2015/8/28 16:51,63.2,348.3,-22.5,3.876,3.849,37,35,28.66,86.16
7694132,2015/8/31 16:49,63.2,348.3,-22.5,3.877,3.849,37,35,28.67,86.21
8564239,2015/9/1 17:22,63.2,348.3,-22.5,3.877,3.849,37,35,28.69,86.25999
3987650,2015/9/2 18:39,63.2,348.3,-22.5,3.878,3.849,37,35,28.71,86.31
7955055,2015/9/3 18:30,63.6,348.3,-22.5,3.878,3.85,37,35,28.72,86.36
9621579,2015/9/4 17:41,63.6,348.3,-22.5,3.878,3.85,37,35,28.75,86.41
6887552,2015/9/10 17:40,63.6,348.5,-22.5,3.878,3.851,37,35,28.76,86.46
6393760,2015/9/11 11:34,63.6,348.5,-22.5,3.878,3.85,37,35,28.77,86.50999
4990613,2015/9/14 12:55,63.6,348.5,-22.5,3.879,3.851,37,35,28.79,86.56
5573605,2015/9/15 17:19,63.6,348.5,-22.5,3.88,3.851,37,35,28.81,86.6
7599049,2015/9/16 17:45,63.6,348.6,-22.5,3.879,3.852,37,35,28.82,86.65
4191889,2015/9/30 17:41,63.6,348.6,-22.5,3.881,3.852,37,35,28.84,86.71
6431044,2015/10/1 17:55,63.6,348.5,-22.5,3.88,3.853,37,35,28.86,86.75999
7794819,2015/10/2 16:45,63.6,348.6,-22.5,3.881,3.853,37,35,28.87,86.81
4740152,2015/5/6 12:01,64,348.6,-22.5,3.881,3.853,37,35,28.89,86.86
3350807,2015/5/7 11:54,64,348.6,-22.5,3.882,3.853,37,35,28.91,86.91
7026352,2015/5/8 12:07,64,348.8,-22.5,3.882,3.853,37,35,28.92,86.96
9503621,2015/5/11 13:03,64,348.8,-22.5,3.882,3.854,37,35,28.94,87.00999
5386490,2015/5/11 18:25,64,348.8,-22.5,3.882,3.855,37,35,28.96,87.06
5045814,2015/5/12 12:37,64,348.8,-22.5,3.882,3.855,37,35,28.98,87.11
8530132,2015/5/13 19:30,64,348.9,-22.5,3.883,3.855,37,35,28.99,87.16
3908178,2015/5/14 12:22,64,348.9,-22.5,3.884,3.855,37,35,29.01,87.22
2142802,2015/5/14 18:00,64,348.9,-22.5,3.884,3.856,37,35,29.03,87.27
4141353,2015/5/18 12:22,64,348.9,-22.5,3.884,3.856,37,35,29.05,87.32
2340537,2015/5/19 16:44,64,348.9,-22.5,3.885,3.856,37,35,29.06,87.37
1311275,2015/5/20 12:27,64.4,348.9,-22.5,3.885,3.857,37,35,29.08,87.42
2696677,2015/5/21 12:26,64.4,349.1,-22.5,3.885,3.857,37,35,29.1,87.47
8696593,2015/5/22 12:12,64.4,349.1,-22.5,3.885,3.858,37,35,29.11,87.52
6506700,2015/5/26 12:34,64.4,349.1,-22.5,3.885,3.858,37,35,29.13,87.57
2650561,2015/5/27 11:13,64.4,349.1,-22.5,3.887,3.858,37,35,29.15,87.63
8154465,2015/5/28 12:45,64.4,349.3,-22.5,3.886,3.858,37,35,29.16,87.67
4496995,2015/5/29 11:29,64.4,349.3,-22.5,3.887,3.859,37,35,29.18,87.72
3617689,2015/6/2 12:41,64.4,349.3,-22.5,3.887,3.859,37,35,29.2,87.77
6508489,2015/6/3 19:35,64.4,349.3,-22.5,3.887,3.859,37,35,29.21,87.82
3975291,2015/6/4 12:54,64.4,349.4,-22.5,3.888,3.86,37,35,29.23,87.89
5886855,2015/6/5 19:20,64.4,349.3,-22.5,3.889,3.861,37,35,29.25,87.93
9118529,2015/6/8 12:11,64.8,349.4,-22.5,3.889,3.86,37,35,29.27,87.98
5408764,2015/6/9 12:03,64.8,349.4,-22.5,3.889,3.861,37,35,29.28,88.03
3934160,2015/6/11 11:56,64.8,349.6,-22.5,3.889,3.861,37,35,29.3,88.09
4797962,2015/6/23 12:09,64.8,349.6,-22.5,3.89,3.861,37,35,29.32,88.14
6991392,2015/6/24 11:56,64.8,349.6,-22.5,3.89,3.861,37,35,29.33,88.18999
6416641,2015/7/6 12:49,64.8,349.6,-22.5,3.891,3.862,37,35,29.35,88.24
9612753,2015/7/6 19:50,64.8,349.6,-22.5,3.891,3.862,37,35,29.36,88.29
2692638,2015/7/7 17:59,64.8,349.6,-22.5,3.891,3.864,37,35,29.38,88.34
9759620,2015/7/8 12:14,64.8,349.7,-22.5,3.892,3.863,37,35,29.4,88.39
4121312,2015/7/9 14:42,64.8,349.7,-22.5,3.891,3.863,37,35,29.41,88.43999
8215779,2015/7/10 11:49,64.8,349.7,-22.5,3.892,3.864,37,35,29.44,88.49
3490051,2015/7/13 13:32,65.2,349.7,-22.5,3.892,3.863,37,35,29.45,88.54
3825294,2015/7/14 17:24,65.2,349.7,-22.5,3.893,3.865,37,35,29.46,88.59
3725155,2015/7/15 13:23,65.2,349.7,-22.5,3.893,3.865,37,35,29.49,88.64
8220236,2015/7/16 13:18,65.2,349.9,-22.5,3.894,3.866,37,35,29.5,88.68999
7705326,2015/7/17 12:26,65.2,349.9,-22.5,3.894,3.867,37,35,29.51,88.73
6354805,2015/7/20 12:56,65.2,349.9,-22.5,3.894,3.866,37,35,29.54,88.8
1894829,2015/7/22 12:30,65.2,349.9,-22.5,3.895,3.867,37,35,29.55,88.82999
5288948,2015/7/23 12:35,65.2,349.9,-22.5,3.895,3.867,37,35,29.57,88.9
1767705,2015/7/24 11:53,65.2,349.9,-22.5,3.895,3.868,37,35,29.59,88.95
4249754,2015/7/28 11:54,65.2,350,-22.5,3.896,3.867,37,35,29.61,89
7857520,2015/7/29 11:47,65.6,350,-22.5,3.896,3.868,37,35,29.62,89.05
4620707,2015/7/30 13:16,65.6,350,-22.5,3.897,3.868,37,35,29.64,89.1
9456050,2015/7/31 12:05,65.6,350,-22.5,3.896,3.869,37,35,29.65,89.15
7665938,2015/8/3 12:38,65.6,350.2,-22.5,3.898,3.869,37,35,29.67,89.2
4976769,2015/8/4 17:38,65.6,350.2,-22.5,3.897,3.87,37,35,29.69,89.25
4608932,2015/8/6 12:11,65.6,350.2,-22.5,3.897,3.87,37,35,29.7,89.3
4911258,2015/8/14 12:17,65.6,350.2,-22.5,3.899,3.87,37,35,29.72,89.35
4092062,2015/8/18 12:35,65.6,350.2,-22.5,3.898,3.871,37,35,29.74,89.4
3083090,2015/8/19 11:56,65.6,350.2,-22.5,3.9,3.87,37,35,29.75,89.45
4232020,2015/8/20 12:21,65.6,350.3,-22.5,3.899,3.87,37,35,29.77,89.5
9195467,2015/8/21 12:42,65.6,350.3,-22.5,3.9,3.871,37,35,29.79,89.55
2858851,2015/8/24 12:36,66,350.3,-22.5,3.9,3.872,37,35,29.81,89.62
7942538,2015/8/25 12:00,66,350.3,-22.5,3.9,3.872,37,35,29.82,89.67
1974810,2015/8/26 12:16,66,350.5,-22.5,3.9,3.872,37,35,29.84,89.72
4834937,2015/8/27 12:18,66,350.5,-22.5,3.9,3.873,37,35,29.86,89.77
8633711,2015/8/28 11:25,66,350.5,-22.5,3.901,3.874,37,35,29.87,89.82
9312955,2015/9/1 12:24,66,350.5,-22.5,3.901,3.874,37,35,29.9,89.87
2973616,2015/9/2 12:15,66,350.7,-22.5,3.901,3.874,37,35,29.91,89.92
6756770,2015/9/3 12:29,66,350.7,-22.5,3.902,3.875,37,35,29.92,89.97
2747973,2015/9/4 12:04,66,350.7,-22.5,3.903,3.874,37,35,29.94,90.02
7999305,2015/9/8 12:46,66,350.7,-22.5,3.903,3.875,37,35,29.96,90.06
9725689,2015/9/9 21:14,66,350.7,-22.5,3.903,3.875,37,35,29.97,90.11
7205396,2015/9/10 18:49,66.4,350.7,-22.5,3.904,3.876,37,35,29.99,90.16
9810654,2015/9/11 12:54,66.4,350.7,-22.5,3.904,3.876,37,35,30.01,90.21
8726710,2015/9/14 12:14,66.4,350.8,-22.5,3.904,3.876,37,35,30.02,90.25999
4399824,2015/9/16 19:36,66.4,350.8,-22.5,3.905,3.877,37,35,30.04,90.31
8707083,2015/9/21 19:16,66.4,350.8,-22.5,3.906,3.877,37,35,30.06,90.36
1729270,2015/9/22 12:40,66.4,350.8,-22.5,3.906,3.877,37,35,30.07,90.41
5300478,2015/9/24 12:53,66.4,351,-22.5,3.906,3.878,37,35,30.1,90.48
2463451,2015/9/25 12:11,66.4,351,-22.5,3.906,3.878,37,35,30.11,90.53
8391017,2015/9/28 18:24,66.4,351,-22.5,3.907,3.878,37,35,30.13,90.57999
9051594,2015/9/29 17:31,66.4,351.1,-22.5,3.907,3.879,37,35,30.15,90.63
4750104,2015/9/30 12:19,66.8,351.1,-22.5,3.907,3.878,37,35,30.16,90.68
7479749,2015/10/1 12:44,66.8,351.1,-22.5,3.908,3.879,37,35,30.18,90.73
6181694,2015/10/2 12:29,66.8,351.1,-22.5,3.908,3.88,37,35,30.19,90.77
5740799,2015/10/2 12:32,66.8,351.1,-22.5,3.908,3.88,37,35,30.2,90.82
7602915,2015/3/17 11:17,66.8,351.1,-22.5,3.909,3.879,37,35,30.23,90.86
3927755,2015/3/18 11:13,66.8,351.1,-22.5,3.909,3.881,37,35,30.24,90.91
2905400,2015/3/19 11:09,66.8,351.3,-22.5,3.91,3.881,37,35,30.25,90.96
9893968,2015/3/19 14:44,66.8,351.3,-22.5,3.91,3.881,37,35,30.28,91.00999
5722115,2015/3/20 11:07,66.8,351.1,-22.5,3.91,3.882,37,35,30.3,91.07999
3029328,2015/3/23 11:24,66.8,351.3,-22.5,3.911,3.882,37,35,30.31,91.13
5183328,2015/3/25 11:34,66.8,351.3,-22.5,3.91,3.882,37,35,30.33,91.18
8806931,2015/3/26 11:12,67.2,351.4,-22.5,3.911,3.883,37,35,30.35,91.23
4375852,2015/3/26 13:04,67.2,351.4,-22.5,3.912,3.883,37,35,30.36,91.25999
7246592,2015/3/27 11:30,67.2,351.4,-22.5,3.912,3.883,37,35,30.37,91.31
6319362,2015/4/1 11:33,67.2,351.4,-22.5,3.912,3.883,37,35,30.39,91.36
7120531,2015/4/2 10:46,67.2,351.6,-22.5,3.912,3.884,37,35,30.41,91.41
5676148,2015/4/2 16:57,67.2,351.6,-22.5,3.913,3.885,37,35,30.42,91.43999
1850215,2015/4/6 14:17,67.2,351.6,-22.5,3.913,3.885,37,35,30.44,91.50999
8725264,2015/4/7 11:06,67.2,351.6,-22.5,3.914,3.885,37,35,30.46,91.56
7613205,2015/4/8 11:09,67.2,351.8,-22.5,3.914,3.885,37,35,30.47,91.61
1160262,2015/4/8 13:21,67.2,351.8,-22.5,3.914,3.885,37,35,30.49,91.66
7131170,2015/4/9 11:17,67.2,351.8,-22.5,3.914,3.886,37,35,30.51,91.71
1865866,2015/4/9 17:39,67.2,351.8,-22.5,3.914,3.887,37,35,30.52,91.75999
5167394,2015/4/13 11:42,67.6,351.8,-22.5,3.915,3.887,37,35,30.54,91.81
1893828,2015/4/14 11:08,67.6,351.8,-22.5,3.915,3.887,37,35,30.56,91.86
4739169,2015/4/15 11:45,67.6,351.9,-22.5,3.915,3.887,37,35,30.57,91.91
8119738,2015/4/16 10:59,67.6,351.9,-22.5,3.916,3.888,37,35,30.59,91.96
6605909,2015/4/17 11:36,67.6,351.9,-22.5,3.917,3.888,37,35,30.61,92.00999
5010090,2015/4/20 10:09,67.6,351.9,-22.5,3.917,3.888,37,35,30.62,92.06
6598950,2015/4/20 12:22,67.6,351.9,-22.5,3.917,3.889,37,35,30.64,92.11
2320295,2015/4/21 12:01,67.6,352.1,-22.5,3.918,3.889,37,35,30.66,92.16
2565954,2015/4/22 12:02,67.6,352.1,-22.5,3.917,3.89,37,35,30.67,92.21
4358006,2015/4/23 10:52,67.6,352.1,-22.5,3.918,3.889,37,35,30.69,92.28
7275599,2015/4/24 11:30,68,352.1,-22.5,3.919,3.89,37,35,30.71,92.32999
2910388,2015/4/27 11:27,68,352.1,-22.5,3.919,3.89,37,35,30.73,92.38
9262993,2015/4/28 11:06,68,352.1,-22.5,3.92,3.892,37,35,30.74,92.43
9100030,2015/4/29 10:38,68,352.2,-22.5,3.919,3.892,37,35,30.76,92.48
6385574,2015/4/30 17:03,68,352.2,-22.5,3.92,3.892,37,35,30.78,92.53
2954694,2015/5/6 11:37,68,352.2,-22.5,3.921,3.892,37,35,30.79,92.57999
1881587,2015/5/7 10:29,68,352.2,-22.5,3.921,3.893,37,35,30.81,92.63
7920641,2015/5/8 10:54,68,352.2,-22.5,3.921,3.893,37,35,30.83,92.68
7892870,2015/5/11 11:40,68,352.4,-22.5,3.922,3.893,37,35,30.84,92.72
4273923,2015/5/13 10:45,68,352.4,-22.5,3.922,3.893,37,35,30.86,92.77
3075616,2015/5/15 11:22,68,352.4,-22.5,3.922,3.894,37,35,30.87,92.82
6527360,2015/5/18 11:46,68.4,352.4,-22.5,3.922,3.894,37,35,30.9,92.89
5664133,2015/5/19 11:20,68.4,352.5,-22.5,3.924,3.894,37,35,30.92,92.93999
5623929,2015/5/20 11:41,68.4,352.5,-22.5,3.924,3.895,37,35,30.93,92.99
9556597,2015/5/21 11:35,68.4,352.5,-22.5,3.924,3.896,37,35,30.94,93.04
7296160,2015/5/22 11:00,68.4,352.5,-22.5,3.924,3.896,37,35,30.97,93.09
6952363,2015/5/26 11:17,68.4,352.5,-22.5,3.924,3.896,37,35,30.98,93.14
2510083,2015/5/28 10:33,68.4,352.7,-22.5,3.924,3.896,37,35,30.99,93.18999
3585643,2015/5/29 11:04,68.4,352.7,-22.5,3.925,3.897,37,35,31.02,93.24
9798481,2015/6/1 11:16,68.4,352.7,-22.5,3.925,3.897,37,35,31.03,93.29
5245899,2015/6/2 11:14,68.4,352.7,-22.5,3.925,3.898,37,35,31.05,93.34
4833501,2015/6/3 11:35,68.4,352.7,-22.5,3.926,3.898,37,35,31.07,93.39
7183795,2015/6/4 11:28,68.8,352.8,-22.5,3.926,3.898,37,35,31.08,93.43999
2465644,2015/6/5 11:06,68.8,352.8,-22.5,3.927,3.898,37,35,31.1,93.49
9465156,2015/6/8 11:34,68.8,352.8,-22.5,3.928,3.899,37,35,31.12,93.54
9654573,2015/6/9 11:13,68.8,352.8,-22.5,3.928,3.899,37,35,31.14,93.61
9897750,2015/6/10 11:23,68.8,353,-22.5,3.929,3.899,37,35,31.15,93.66
7783878,2015/6/11 11:39,68.8,353,-22.5,3.928,3.9,37,35,31.17,93.71
7230828,2015/6/11 13:16,68.8,353,-22.5,3.929,3.9,37,35,31.19,93.75999
3735296,2015/6/15 11:19,68.8,353,-22.5,3.929,3.901,37,35,31.2,93.81
8156248,2015/6/16 12:24,68.8,353,-22.5,3.929,3.901,37,35,31.22,93.86
2617840,2015/6/17 10:59,68.8,353.2,-22.5,3.929,3.901,37,35,31.23,93.91
3052743,2015/6/18 11:14,69.2,353.2,-22.5,3.93,3.901,37,35,31.25,93.96
8627260,2015/6/19 12:00,69.2,353.2,-22.5,3.931,3.902,37,35,31.27,94.00999
5105267,2015/6/22 10:44,69.2,353.2,-22.5,3.931,3.902,37,35,31.28,94.05
9545887,2015/7/6 11:15,69.2,353.2,-22.5,3.931,3.903,37,35,31.3,94.1
8250268,2015/7/7 11:23,69.2,353.2,-22.5,3.932,3.903,37,35,31.32,94.15
2669612,2015/7/9 16:29,69.2,353.3,-22.5,3.932,3.904,37,35,31.33,94.2
8124131,2015/7/10 10:19,69.2,353.3,-22.5,3.932,3.904,37,35,31.35,94.27
2446433,2015/7/13 15:21,69.2,353.3,-22.5,3.932,3.904,37,35,31.38,94.32
8927021,2015/7/13 15:37,69.2,353.3,-22.5,3.933,3.904,37,35,31.39,94.37
5089897,2015/7/14 11:34,69.2,353.3,-22.5,3.933,3.905,37,35,31.4,94.4
3654044,2015/7/15 10:27,69.2,353.5,-22.5,3.933,3.904,37,35,31.42,94.45
2089446,2015/7/16 11:11,69.6,353.5,-22.5,3.934,3.906,37,35,31.43,94.5
7424896,2015/7/20 11:22,69.6,353.5,-22.5,3.934,3.906,37,35,31.45,94.55
9111701,2015/7/21 11:55,69.6,353.6,-22.5,3.935,3.906,37,35,31.48,94.62
2864592,2015/7/22 10:15,69.6,353.5,-22.5,3.936,3.907,37,35,31.49,94.67
8148524,2015/7/23 12:02,69.6,353.6,-22.5,3.935,3.907,37,35,31.51,94.72
2903018,2015/7/24 11:22,69.6,353.6,-22.5,3.936,3.908,37,35,31.52,94.77
2094546,2015/7/27 11:55,69.6,353.6,-22.5,3.936,3.907,37,35,31.54,94.82
7432008,2015/7/28 12:09,69.6,353.6,-22.5,3.937,3.908,37,35,31.56,94.87
4468211,2015/7/29 16:31,69.6,353.6,-22.5,3.937,3.908,37,35,31.57,94.92
2309303,2015/7/30 10:54,69.6,353.8,-22.5,3.937,3.908,37,35,31.59,94.99
4951324,2015/7/31 11:08,69.6,353.8,-22.5,3.938,3.909,37,35,31.61,95.02
2757624,2015/8/3 14:37,70,353.8,-22.5,3.938,3.909,37,35,31.62,95.07
1548585,2015/8/4 11:31,70,353.8,-22.5,3.938,3.91,37,35,31.64,95.11
9667916,2015/8/5 11:19,70,353.8,-22.5,3.939,3.91,37,35,31.66,95.16
8436139,2015/8/6 11:44,70,353.9,-22.5,3.939,3.91,37,35,31.68,95.24
4355137,2015/8/7 10:34,70,353.9,-22.5,3.94,3.91,37,35,31.69,95.29
2133815,2015/8/10 11:21,70,353.9,-22.5,3.94,3.911,37,35,31.71,95.34
5170756,2015/8/11 10:55,70,354.1,-22.5,3.94,3.911,37,35,31.73,95.38
8650473,2015/8/12 10:26,70,354.1,-22.5,3.94,3.912,37,35,31.74,95.43
9408551,2015/8/13 11:24,70,354.1,-22.5,3.94,3.912,37,35,31.76,95.48
6382971,2015/8/14 10:56,70,354.1,-22.5,3.942,3.913,37,35,31.78,95.53
1748892,2015/8/14 17:23,70.4,354.1,-22.5,3.942,3.913,37,35,31.79,95.57999
9241161,2015/8/17 11:29,70.4,354.3,-22.5,3.942,3.914,37,35,31.81,95.63
8464237,2015/8/18 11:44,70.4,354.3,-22.5,3.942,3.913,37,35,31.83,95.68
7945577,2015/8/18 18:44,70.4,354.3,-22.5,3.943,3.914,37,35,31.85,95.75
5627531,2015/8/19 11:21,70.4,354.3,-22.5,3.943,3.914,37,35,31.86,95.8
7141257,2015/8/20 11:27,70.4,354.3,-22.5,3.943,3.915,37,35,31.88,95.85
5066890,2015/8/20 14:27,70.4,354.4,-22.5,3.944,3.915,37,35,31.9,95.9
2441375,2015/8/24 11:09,70.4,354.4,-22.5,3.943,3.915,37,35,31.91,95.95
3336350,2015/8/24 15:19,70.4,354.4,-22.5,3.944,3.916,37,35,31.93,96
2025534,2015/8/25 11:10,70.4,354.4,-22.5,3.945,3.916,37,35,31.95,96.05
2566381,2015/8/26 11:08,70.4,354.4,-22.5,3.945,3.917,37,35,31.97,96.1
4060982,2015/8/27 10:11,70.8,354.6,-22.5,3.946,3.917,37,35,31.98,96.15
9016104,2015/8/31 11:00,70.8,354.6,-22.5,3.945,3.917,37,35,32,96.2
5231913,2015/9/1 10:43,70.8,354.6,-22.5,3.946,3.918,37,35,32.02,96.25
5450994,2015/9/1 16:44,70.8,354.6,-22.5,3.946,3.918,37,35,32.03,96.3
9603971,2015/9/2 11:03,70.8,354.6,-22.5,3.947,3.919,37,35,32.05,96.35
4289231,2015/9/3 10:58,70.8,354.7,-22.5,3.947,3.918,37,35,32.07,96.4
5600657,2015/9/3 15:14,70.8,354.7,-22.5,3.948,3.919,37,35,32.09,96.47
